review_text,review_posted_date,review_header,review_rating,review_author
"The phone suddenly switched off after usage of 3 days and was not restarting, after 2 days it turned on automatically. Have requested to cancel the order and refund, waiting for the Amazon technicians visit. Then only it will be initiated.",24 Aug 2018,Phone hanging,1.0 ,Amazon Customer
"everything is overall good but delivery is not too good.the backside of my mobile is been damaged.but its music key is vry good useful if you are fan of music you can use it and have fun,it is usefull in a form of flashlight",15 Oct 2018,music key,4.0 ,manish das
Awesome mobile . Overall mobile was nice . Best mobile for cheapest price. Highly recommended. But it supports 1 sim 4g only not both sims that is disadvantage . Camera clarity was better not at all good. Sound clarity also good.,16 Oct 2018,Best mobile for best price,4.0 ,Ssudhakar
This product was really superb i am happy. But amazon customer care is not support its very bad wrk for amazon. Because I already my lenovo phone battery drain complained in customer care but now time was not contact for me.,25 Jun 2018,Amazon weast,4.0 ,Shagulhameedh
Paisa wasool.. Camera quality-just fine Battery jaldi garam ho jati h.. Battery backup-fine Is price par processer is also good,09 Jun 2018,Camera quality-just fine Battery jaldi garam ho jati h,4.0 ,Ila Singh kushwah
"Camera performance not satisfactory. Flash not comming at right time. With depth and without depth options in camera, give almost same type of photo. Battery is consumed very fastly. Sound quality is good.",30 Aug 2017,Sound quality is good.,3.0 ,U.Kamalakar
I have used it for a month now. And so far it has worked really well. The midiatech processer works perfectly. The camera is really good .,08 Oct 2017,Worth a buy,5.0 ,neena
I purchased lenevo k8 note but mobile phone is missing . And I am not able to contact for complain. Kindly provide the the Mobile phone I got adaptor & data cable phone is missing.. plz provide as earliest,09 Nov 2017,Mobile phone missing,1.0 ,Kapil Dev
"Lenovo k8 note is pathatic . Very slow. Very fast battery heating. Operating system is freezing and not alert. Saved option get reset automatic. No sms alert, etc. Very heavy and fat as well",02 Dec 2017,Lenovo k8 pls avoid any product of lenovo,1.0 ,michael
After upgrading to Oreo Andriod 8.0 Too much Heating while charging Mobile not charging properly when its Powered on Mic not working while on speaker phone Mobile data not getting disable,16 May 2018,After upgrading to Oreo Andriod 8.,1.0 ,Piyush Kushwaha
This Lenovo divice is overheated while charging and while mobile data turned on.,03 Sep 2017,I want to return my phone.,1.0 ,Charudatta mangesh shirodkar
No NFC. Otherwise a 5-star worthy phone at the price I paid during the diwali sale.,14 Nov 2017,Four Stars,4.0 ,Mona Bhatt
Received as shown in portal.. Also observed fast delivery...... Tnx,25 Jan 2018,Good items as per committed,5.0 ,Arvind
1.Auto call recorder is not in that 2. Notification is not shown on screen if any number blocked 3.back camera is not taking solid picture in darkness,09 Sep 2017,Before buy check your requirement.,3.0 ,Vikas Sharma
"Nice phone. Battery is an issue. Will not last more than a day at average use, even though it is 4000 Mah. Camera is not great but good.",14 Sep 2017,Good phone with few cons,4.0 ,rAJ
Good phone at the price it's being offered. Not a great camera and display but has a good ram and storage. Dedicated sd card slot is a big plus. Not many phones offer this now. Camera image quality is below average but good at this price point. Real value for money.,23 Oct 2017,A value for money phone..!!!!,4.0 ,deepak karnani
The in-box accessories had earphone missing in it. Nice way to cheat 1000 rs from customers. Never expected this. Worst.,17 Dec 2017,Nice way to cheat 1000 rs from customers,1.0 ,Vinod
Amazing product. This is my 3rd Lenovo phone in last 3 years. No disappointment this time as well.,30 May 2018,Five Stars,5.0 ,Shrikant Shenoy
"there is nothing to like in this mobile . camera quality is very bad, battery back up is worst if u r upgrading it to oreo. So over all purchasing it is only wasting of money according to me . So pls save ur money",20 Feb 2019,purchasing this mobile is worst experince fof me,1.0 ,Asad
"User interface is lower grade than lenovo k3. Note, there is no inbuilt app for picture gallery and music gallery. Top of that i bought new 64gb microSd card but the device is not detecting microSD card. Feel like i got cheated.",06 Nov 2018,Poor smartness than lenovo k3note,1.0 ,Amazon Customer
"Hi, If any one is looking for a phone without camera we can buy this phone, else don't buy it. video call does not work properly, back camera never works, while taking picture this phone gets hung/restarts. My sincere suggestion is not buy lenovo phones.",05 Oct 2018,Camara does not work for this Phone,1.0 ,Kiran
Battery discharged very fast. Bluetooth not connecting to my Lenovo smart watch properly. It's connected some times and some times not. In call other side person voice is very low. Over all not at all good. This model not suggestabul. Better to don't buy.,18 May 2018,Bluetooth not connecting to my Lenovo smart watch properly,1.0 ,Amazon Customer
Decent mobile quality phone..Touch is invincible camera is also good.. selfie is great. Net speed awesome.. but you can't put both 4g sim at a time.great Amazon delivery. I'm happy with this.,17 Nov 2017,Yeah damn good,5.0 ,Vinay ZeaL Uniyal
its not even 5 months since I bought this product & I'm facing issues with battery. Even after charging for 100% in the morning it reduces to 30-20% without using extensively & phone heats-up and get hang,04 Jul 2018,its not even 5 months since I bought this product ...,1.0 ,Poonam
Camera is not good Heating issue Lenova dont buy in whole life this is followed second devise k3 note also suck and this device k8 note also suck Dont buy Don't waste money Nonrefundable,30 Sep 2017,Dont buy,1.0 ,Alekh
"Phone getting charging 6 hr for 60% , getting heat , and I think it is not new Mobile ,I want replacement because it's is old mobile it doesn't have atleast transparent pouch",06 May 2018,Replacement,2.0 ,Sai Avinash
"Overall this is a useless mobile from Lenovo Heating,poor sound quality,calls are dis connecting automatically,low camera quality,battery is dis charging fast,apps keeps on crashing,there are many issues with this mobile",22 Aug 2018,Don't buy waste of time and money,1.0 ,ajay
"The phone had problems like led light not working, camera was blurred and no 4G speed in the second sim. Have visited the service center but it was unsatisafactory",28 Oct 2017,The phone had problems like led light not working,1.0 ,Dharmesh Jain
There are a couple of problems with this... It gets switched off when fully charged. It gets rebooted. Radio does not play without headphone eventhough there is an option. The box does not contain headphoes etc.,04 Nov 2017,Issues with Lenovo K8 Note,3.0 ,g.n.sridhar-
Faulty product delivered. Not charging. Shuts down. Presently in service centre. Please don't buy. Check the review section only 35% are positive. I wish I had seen it before.,13 Feb 2018,Faulty product delivered,1.0 ,Sameer l.
"this product is too costly for this price range it should have been priced under 10000, no one shall order this product.",13 Sep 2017,this product is too costly for this price range it ...,1.0 ,jittu
Not Worth it's big disappointment from lenovo signal problems big headache problems with incoming calls and always show that you are not in range.,14 Sep 2017,It's not Good buy,1.0 ,Omprakash Sharma
"Nice budget mobile but having some issues till now.Hilights are camera,processor,etc. Battery back up is not that much good, heating issue rest is good",24 Aug 2017,Nice budget mobile but having some issues till now,4.0 ,Umar
"Awesome performance,Ram managment is good,Heating happens when camera works for long time,Camera quality is a con.Fits in hand",22 Sep 2017,"Awesome performance, Ram managment is good",5.0 ,Akhil
performance of the phone doesn't match the product description.Do not waste your money on this and customer service is also as bad as they phone and they perfectly match each other and didn't take my complaint or issue even after receiving the product,30 Jun 2018,Performance,1.0 ,Unnot
Not good as it note. The os is worst. No contact groups.,14 Sep 2017,Unsatisfied,2.0 ,SHIRAS MOHAMMED
